character,animation,frames,score,min_width_ratio,max_width_ratio,min_height_ratio,max_height_ratio
toshiro-hitsugaya,chargeKi,8,0.0010336699337173405,0.9993371569721632,1.0003776543011769,0.9996291730941195,1.0001007028931554
dragon-shiryu,jableft,7,0.001031503844790338,0.9993834965324828,1.0001638074046826,0.9995849996227268,1.0003169899929123
yoh-asakura-power-sword,cmd:u+1+2,9,0.001029861921325037,0.9996747216908652,1.0004780331775847,0.9994481712562596,1.0002965245266275
jaguar-junichi,walkForward,8,0.0010296991487637186,0.9996780351049166,1.0003484929750335,0.9993187938262698,1.0002467110014386
rukia-kuchiki,crouchBlock,8,0.0010279686417073997,0.999559228483388,1.0000366186748857,0.9994128028749046,1.0004155057967417
yoh-asakura,backflip,8,0.0010268509123039227,0.999720888132108,1.0005227206925267,0.9994958697802228,1.000327452509539
nico-robin,getupStand,7,0.0010257625198056841,0.9995586027830744,1.000393061439757,0.9994474455527322,1.00058436530288
ichigo-kurosaki,jableft,6,0.0010250416115658023,0.9997038989011195,1.0005426848429053,0.9995176432313395,1.0001721089186049
yasutora-sado,chargeKi,5,0.0010241918011897333,0.9998136470233697,1.0008561370203708,0.999993588387287,1.000168054780819
yasutora-sado,jump,5,0.0010241918011897333,0.9998136470233697,1.0008561370203708,0.999993588387287,1.000168054780819
yasutora-sado,kickright,5,0.0010241918011897333,0.9998136470233697,1.0008561370203708,0.999993588387287,1.000168054780819
yasutora-sado,sprint,5,0.0010241918011897333,0.9998136470233697,1.0008561370203708,0.999993588387287,1.000168054780819
piccolo,cmd:2+3,6,0.0010239552679793817,0.9997326309876072,1.0005211773156046,0.9997317319885898,1.0005027779523747
rukia-kuchiki,sprint,10,0.0010219319672710725,0.9998141307165525,1.0002361344262873,0.9996122932079711,1.0007857975409837
piccolo,kickright,8,0.0010208388433676774,0.9996080870886501,1.0005290906650914,0.9995082518217238,1.0003033089308275
riven,walkForward,12,0.001020041649600123,0.9992365976524389,1.0002984911655841,0.999743360697961,1.000121925191284
dio,sprint,10,0.001019366400939914,0.9995246613314588,1.0004976671581627,0.99984052315281,1.0005216992427772
heihachi-edajima,backflip,8,0.0010181839197697107,0.9993695928519112,1.0004280693504106,0.9997122999334985,1.000387776771681
taikoubou,sprint,10,0.001017141859906423,0.9994838793801134,1.000121497292627,0.9997534495091305,1.0005010212400198
yusuke-urameshi,cmd:1+4,6,0.0010171341674719558,0.9992985943378916,1.0002058157881648,0.9996842714946365,1.0003018045632848
yusuke-urameshi,walkForward,8,0.0010163541313585878,0.9995584586873543,1.0005441329245206,0.999527778793162,1.0004168673801488
heihachi-edajima,jableft,4,0.0010158359908802872,0.9998784651208658,1.0006140592999393,0.9997650451269608,1.000401776690941
riven,kickright,10,0.0010157921622242494,0.9996124299373088,1.0005250749286765,0.9995092827664522,1.0004013754928103
lenalee-lee,kickright,8,0.0010156711749752523,0.9994186179271408,1.0003815408898342,0.999855909241527,1.000434289102116
lenalee-lee,cmd:2+4,10,0.0010147620453083706,0.999400377505891,1.000447659020953,0.9996211047365033,1.0004151395511993
monkey-d-luffy,crouchBlock,8,0.0010142973689006851,0.9994465227612029,1.0006205366105778,0.9996932844565932,1.0003937607583229
naruto-uzumaki-nine-tails-kyubi,knockdown,12,0.0010138773786845245,0.9998250336463232,1.0006358474682522,0.9996855709819895,1.0003780299104323
renji-abarai,cmd:1+2,15,0.0010133438075295986,0.9995277829373679,1.000436517645179,0.9994588732551025,1.000349779468071
killua-zoldyck,cmd:1+4,9,0.0010130194537197879,0.9995035094122745,1.0004695083641506,0.9996691918098785,1.0005165288659943
anna-kyoyama,walkForward,6,0.0010122273755489575,0.9995774936474263,1.0001665076266877,0.9997376048995186,1.0005897210229753
majin-buu,cmd:1+2,10,0.0010122151423714865,0.9996074962914114,1.000466306863433,0.9996131424438811,1.0005459082789385
franky,cmd:2+3,13,0.0010120505938029378,0.9995705297809766,1.0004088951542895,0.9994174196252205,1.0003925158518214
train-heartnet,jump,4,0.001010771751282391,0.9998396174146328,1.0004852668359543,0.9996999500240619,1.000525504915328
vegeta,crouchBlock,8,0.0010088740325652212,0.9994796210071235,1.0004879980856032,0.9995115049603113,1.000313061749139
kenshiro,jabright,5,0.0010084125098211993,0.9995406763148734,1.0001027642247247,0.9994509111753054,1.0000892162927564
yusuke-urameshi,cmd:1+2+3,7,0.001006940306558457,0.9994550447229126,1.0006288608696554,0.999621920563097,1.0002387416505063
franky,crouchBlock,8,0.0010045954995603346,0.9994978272082458,1.0004329866273924,0.9996386113495745,1.000502422707806
franky,walkForward,8,0.0010039314726035808,0.9996191804843505,1.000517353453688,0.9997950653552942,1.0004865780189156
yusuke-urameshi,crouchBlock,8,0.0010023789499500335,0.9993463031640999,1.0002937458670902,0.9998406126433916,1.00034868211405
gon-freecss,walkForward,8,0.0010020524758609373,0.9995124376326581,1.0003916366746897,0.999656099223562,1.000514490108519
near,backflip,8,0.0010019083214137803,0.9994052720957337,1.0000770806789017,0.9997424345033744,1.0004071804171475
near,crouch,8,0.0010019083214137803,0.9994052720957337,1.0000770806789017,0.9997424345033744,1.0004071804171475
near,jableft,8,0.0010019083214137803,0.9994052720957337,1.0000770806789017,0.9997424345033744,1.0004071804171475
arale-norimaki,knockdown,5,0.0010015059210423116,0.9995351345798235,1.000051109513047,0.9994633594991342,1.0003523761234347
gotenks,idle,4,0.0010007946869126094,0.9991482959323129,1.000079225159634,0.9998509093807745,1.0000170881553678
raoh,cmd:1+4,8,0.001000668478307709,0.9998355787585266,1.0004456004736546,0.9995818072216972,1.000555068004653
nami,jabright,5,0.0009975260006795938,0.9994702710373209,1.0005759897828865,0.999857480001768,1.000421536217793
cygnus-hyoga,backflip,8,0.0009974964398713482,0.9996344895318764,1.0005915210359884,0.9996524127184144,1.000405975403883
cygnus-hyoga,crouch,8,0.0009974964398713482,0.9996344895318764,1.0005915210359884,0.9996524127184144,1.000405975403883
cygnus-hyoga,jableft,8,0.0009974964398713482,0.9996344895318764,1.0005915210359884,0.9996524127184144,1.000405975403883
nami,cmd:1+3,8,0.0009969274169883136,0.9994257095615313,1.0000420167906545,0.999610972323947,1.0004226369785196
kagura,walkForward,8,0.0009964538542595047,0.9995343559635695,1.0004963902180022,0.9996518592085357,1.0005000636362573
nami-perfect-clima-tact,crouchBlock,8,0.0009957567311492665,0.9996776929246675,1.0002825776670832,0.9998539072818128,1.0006734496558167
sakura-haruno,backflip,8,0.000994296283316265,0.9994586697315835,1.0003051200905808,0.9995713806571627,1.0004529660148997
dragon-shiryu,crouchBlock,8,0.0009940800653143178,0.99947906915317,1.0003311894418272,0.9995268507815157,1.0002587985696376
dragon-shiryu,kickright,8,0.0009940800653143178,0.99947906915317,1.0003311894418272,0.9995268507815157,1.0002587985696376
dragon-shiryu,sidestepRight,8,0.0009940800653143178,0.99947906915317,1.0003311894418272,0.9995268507815157,1.0002587985696376
kurama,jableft,6,0.0009934724852842525,0.9994342788772592,1.0001410919447211,0.9995722486374565,1.0000143929696514
ryotsu-kankichi,jableft,4,0.0009919126520046007,0.999677802096462,1.0007582357434606,0.9998702661719769,1.000233676908544
killua-zoldyck,crouchBlock,8,0.00099026064210328,0.9994461330780753,1.0002983712034987,0.9999871735672874,1.0004363937201786
yugi-mutou,backflip,8,0.0009883764343852075,0.9997153310625285,1.000434047044539,0.9998395622126819,1.0005543293898462
yoh-asakura-power-sword,getupStand,8,0.0009880722261090824,0.9997788402702746,1.0006934573389945,0.9997053851128854,1.0001546138325654
sakura-haruno,sprint,10,0.0009876036997696902,0.9997732214920428,1.0000737556149752,0.9992391748081875,1.0004276867590127
kinnikuman,crouchBlock,8,0.0009866494870010012,0.9997787098729571,1.0005891074964681,0.9996024580094671,1.0002630319024974
jaguar-junichi,crouchBlock,8,0.0009856442305713475,0.9996029086017655,1.000334395844149,0.9999056587167121,1.0005885528323368
kenshiro,cmd:2+3,10,0.0009838987515268238,0.9994936970302358,1.0001983769306675,0.9996401664500782,1.0004775957817627
gintoki-sakata,cmd:1+2,6,0.0009830353071594855,0.9997805121032024,1.0003240242408176,0.9993409889336581,1.0001744978647877
bobobo-bo-bo-bobo,crouchBlock,8,0.0009827027478358508,0.9996093682640433,1.0002566727015076,0.9997301863084723,1.0005920710118792
taikoubou,cmd:2+4,11,0.0009825108474356137,0.9997352646560876,1.000556688032979,0.9995741771855434,1.0003108783336954
don-patch-poppa-rocks,jabright,5,0.0009823529401603581,0.9999391428931709,1.0005055259185678,0.9995231729784074,1.000242567089801
nico-robin,walkForward,8,0.000982206885937198,0.9996377812686353,1.000576041160419,0.9995938342744818,1.0000852388785741
jotaro-kujo,kickleft,7,0.0009821550300564974,0.9995196713338721,1.0000664554005207,0.9994981736360714,1.0004080827562023
gotenks,cmd:1+3,7,0.0009818168712165676,0.9996173456732133,1.0002858528564709,0.9994008374555702,1.000227971592224
nami-perfect-clima-tact,chargeKi,3,0.0009814858009782323,0.9997124479354564,1.0005906660981927,0.9998738838879913,1.0003908197027855
goku,getupStand,8,0.0009811216637065634,0.9997187436138042,1.0001972690333594,0.9993001347224892,1.0004886921833211
franky,jump,5,0.0009809535715510354,0.9996198889811719,1.0005602208426199,0.9996914012323844,1.0004207327289312
piccolo,cmd:1+4,4,0.000980196990863491,0.9994950598056586,1.0003505093863674,0.999524743203478,1.0001839085040278
kenshiro,kickright,10,0.0009801820782598947,0.9995458437774983,1.0004953143366537,0.9995151322583938,1.000390513324677
toshiro-hitsugaya,getupStand,8,0.0009800554086719648,0.9998449659387489,1.0004340376322227,0.9994539822235508,1.0003222726675045
yoh-asakura,cmd:1+3,8,0.0009797212016224854,0.9997712897307268,1.0006543054238706,0.9996745842222481,1.0002824016814968
nami,walkForward,8,0.0009797098609372057,0.9997255222777827,1.0005988618064052,0.999619151945468,1.0001920933184998
jaguar-junichi,sidestepLeft,5,0.0009796152288412685,0.9998852261285449,1.0004656402080887,0.9998182947625378,1.0005139750207526
jaguar-junichi,sidestepRight,5,0.0009796152288412685,0.9998852261285449,1.0004656402080887,0.9998182947625378,1.0005139750207526
vegeta-super-saiyan,backflip,8,0.0009785522437371075,0.9999654339063804,1.0007278242409663,0.9998415455466755,1.0002507280027708
yoh-asakura,cmd:1+4,8,0.0009785228800143209,0.9995924053625138,1.0004960926656972,0.9995295566255359,1.0004824302143172
roronoa-zoro,cmd:2+4,10,0.0009775633113813242,0.9996318124825609,1.0004961877516072,0.9995277259649863,1.0004813755597741
pegasus-seiya,sprint,10,0.0009769474755616514,0.9997966528249655,1.0000402667673336,0.9992263996994728,1.0006627835720108
don-patch-poppa-rocks,backflip,8,0.0009751945177863819,0.9996146008508678,1.000287472024428,0.9994102046313458,1.0003626512878765
momotaro-tsurugi,knockdown,4,0.0009747728753413121,0.9999672185333627,1.0003098681736167,0.9996924919474185,1.0006649047017246
majin-buu,backflip,8,0.0009743813704284898,0.9995636249054305,1.0005654533830515,0.999591072012623,1.0001585959248616
jaguar-junichi,cmd:3+4,4,0.0009725740621415735,0.999573934585172,1.0001324803310858,0.9996742007005923,1.0005465086473135
kenshiro,walkForward,9,0.0009704985473677485,0.9995856898600667,1.0005155845991558,0.999695987334685,1.000454913948212
yoh-asakura,cmd:2+3,5,0.0009702625671835774,0.9995487734495104,1.000200799265466,0.999480963983306,1.0004658094709669
yoh-asakura,crouchBlock,8,0.0009695471757058538,0.9996854206700488,1.000419898296277,0.9996907597379685,1.0005496488794288
seto-kaiba,sprint,10,0.0009693150952797547,0.9994614194808088,1.0002836246171196,0.9997442942606162,1.0004307345760886
kenshin-himura,chargeKi,8,0.0009691587203883856,0.999685363517825,1.0003859776836719,0.9994168189632835,1.0003735199512647
kiro,cmd:2+3,6,0.0009684421222053707,0.9994409602899927,1.000439606824508,0.9996060212950328,1.0004094024121981
vegeta,kickright,6,0.0009681558058847184,0.9994013797547764,1.000263583004098,0.9996304644393389,1.0002755310113414
nami-perfect-clima-tact,getupStand,8,0.0009672575198195199,0.9997068147156384,1.0000251669829319,0.9993259277645421,1.0002697027911767
goku-super-saiyan,crouchBlock,8,0.0009672257865052103,0.9998615399221049,1.0005135547250807,0.9995463289385755,1.0003010014084317
jaguar-junichi,jabright,4,0.000967039507777101,0.9994710348819783,1.000322220259983,0.9997065604774377,1.0004380743897554
yoh-asakura,cmd:2+4,8,0.000966893239738531,0.9996940381975347,1.0002627162478241,0.9997784827305259,1.0006609314372732
lenalee-lee,chargeKi,6,0.0009646141169415978,0.9994617618165641,1.0001923089470064,0.9996896812671879,1.0004263759335057
franky,jabright,5,0.0009643565967530909,0.9996138945732418,1.0005854267581917,0.9996210701614386,1.0001609544033867
kagura,jabright,5,0.0009630302971364024,0.9993671618014501,1.0002772068621568,0.9996716805605894,1.0003301920985865
riven,cmd:FC+3,3,0.0009625284041075988,0.9994652476967391,1.0001934958992063,0.9999152908838704,1.0004277761008467
gon-freecss,crouchBlock,8,0.0009622590635286477,0.9996082427547037,1.0004737202982574,0.9995114612347288,1.0004081568990166
yoh-asakura,cmd:3+4,7,0.0009618950128138515,0.9995692925121762,1.0003982610943996,0.9996327007658474,1.00053118752499
nami-perfect-clima-tact,cmd:2+3,10,0.0009618012397880626,0.999539222249116,1.0003424857960121,0.9996800369177002,1.000501023488904
toshiro-hitsugaya,cmd:1+3,12,0.000960693027710513,0.9994713323627559,1.0004822232872852,0.9996461821074583,1.0004320253904664
naruto-uzumaki-nine-tails-kyubi,crouchBlock,8,0.0009604009994392815,0.9998562973997154,1.0004405437096457,0.9998366006992455,1.0005198572897935
piccolo,getupStand,8,0.0009589682190609405,0.9995944419219414,1.0005203038772859,0.9998108312055838,1.000438664341775
gintoki-sakata,sprint,10,0.0009582220307855494,0.9997370685967094,1.0003352778043417,0.9993770557735562,1.0001929294590337
yusuke-urameshi,idle,4,0.000957670982157266,0.9997939786553411,1.0002551558684558,0.9999405965891668,1.0007025151137015
naruto-uzumaki-nine-tails-kyubi,cmd:2+3,12,0.0009570269458258895,0.9997959199078106,1.0004564238303952,0.999651744342017,1.0005006031154307
kenshin-himura,cmd:1+4,8,0.0009562924683389484,0.9995573327670543,1.0002083609771182,0.9996364682077279,1.0005136252353932
ichigo-kurosaki,cmd:1+2,12,0.0009555728422011578,0.9994548232362025,1.0004119339875208,0.999663557794387,1.0004103960784037
yugi-mutou,jabright,10,0.0009543902356929923,0.9996025329928079,1.000277802300243,0.9994430767714991,1.000236503621256
toshiro-hitsugaya,jabright,8,0.000953706542402899,0.9995505590516829,1.0002536047353914,0.9994957344059142,1.0004956661887827
yusuke-urameshi,cmd:2+4,7,0.0009536185074563441,0.9995181978344803,1.0003752717334924,0.9997382492833092,1.0004718163419366
dr-mashirito,jableft,6,0.0009522311810015172,0.9996938623718795,1.0004430892820781,0.9998137589406986,1.0005091418989234
toshiro-hitsugaya,sprint,10,0.00095136723662681,0.9995528773228655,1.00008863991419,0.9997591346496905,1.0005042445594923
kenshin-himura,jump,5,0.0009509434737534628,0.9995863943006346,1.000467480299146,0.9995165368253925,1.0002071442788834
yusuke-urameshi,getupStand,8,0.0009508941139765303,0.999463880164291,1.0003232530670316,0.9995852257217325,1.000376032738379
eve,backflip,8,0.0009499548461043839,0.999750822211571,1.0005118204863255,0.9995618656402211,1.000376866790769
kakashi-hatake,getupStand,8,0.0009499070702401191,0.9995610936734755,1.000281479265516,0.9994889992562844,1.0004052340588627
neuro-nogami,crouchBlock,8,0.0009459499792500159,0.9994065006565572,1.000012070048061,0.9996475493641928,1.0001036308283653
lenalee-lee,sprint,10,0.0009459373384259617,0.9995735059470181,1.000488923899311,0.9995429865608851,1.0002786621400215
majin-buu,jableft,6,0.0009457942209643022,0.9996868991879058,1.000276716353555,0.9996968498506644,1.00063269340887
killua-zoldyck,jableft,4,0.0009448481693627997,0.9997841056516478,1.0008135616106946,0.9998687134413318,1.0001010240018449
gon-freecss,sprint,10,0.0009441238445691003,0.9999547609672794,1.000228037340503,0.9992839134959339,1.0001978852795288
yusuke-urameshi,jabright,6,0.0009426350516532622,0.9997494564387546,1.0004095906101114,0.9994669555584581,1.000224073456152
kagura,cmd:1+2,8,0.0009424511517324152,0.9995182452259204,1.0003617528938387,0.9999101919235658,1.0004606963776528
goku-super-saiyan,cmd:3+4,7,0.0009422979075269788,0.9995362872527443,1.000414994791883,0.9997276918671639,1.0004785851602713
caramelman-j,jump,8,0.0009415158406140822,0.9997972530247852,1.000250992734309,0.999309476893695,1.000245390739164
yasutora-sado,jabright,6,0.0009408822416512308,0.9995407431290972,1.000193770160225,0.9995183746292515,1.0001872748164107
kenshin-himura,walkForward,8,0.0009395206245801369,0.9996210837723725,1.0003990259414108,0.9994595053168307,1.0003091874366616
jotaro-kujo,cmd:1+3,7,0.0009389357548797994,0.9995372773103396,1.000305971626722,0.9996526278388231,1.0004762130652194
kiro,cmd:1+2,5,0.0009387634118950272,0.9995462553902797,1.0001608247583038,0.9995149811978252,1.0003669646589088
don-patch-poppa-rocks,walkForward,8,0.0009386893720473299,0.9996728175752173,1.000510779197063,0.9996947373335239,1.0004279101749842
raoh,kickleft,6,0.000937621523971699,0.9998959692824255,1.0004456004736546,0.9995079789496829,1.0002983688504168
naruto-uzumaki-nine-tails-kyubi,walkForward,7,0.0009374775895654164,0.9996295088741451,1.0003360664209486,0.9997355069611661,1.0005669864637106
kazuki-muto,getupStand,8,0.0009372459855958581,0.9994653540592435,1.0005909451226418,0.9996536991370459,1.0002787247707843
dr-mashirito,backflip,8,0.0009372149759965254,0.9997262096530618,1.0005781668445322,0.9997340927833477,1.0003590481314644
naruto-uzumaki-nine-tails-kyubi,sprint,10,0.0009369134141951063,0.9996743606004759,1.0004452408415516,0.9995083274273565,1.000235781037417
fuusuke,cmd:1+2,7,0.0009356103795056248,0.9996327414465137,1.0004409667854883,0.9995053564059827,1.0003051071672822
yugi-mutou,chargeKi,6,0.0009351507066981402,0.9997679890172435,1.000439283955976,0.9997488960671185,1.0004958667507222
vegeta-super-saiyan,getupStand,8,0.0009347691839407535,0.9994440848579409,1.0001577975186855,0.9997882191449324,1.0003788540418816
gohan-super-saiyan-2,crouchBlock,8,0.000934022619379804,0.9995867987296935,1.0004112680132882,0.9997072755921266,1.0005208213490733
nami,sprint,10,0.0009318390072889926,0.999575751182359,1.0004279432844119,0.9994961042771229,1.0001600080908395
killua-zoldyck,cmd:2+3,8,0.000928271603690467,0.9996028019088808,1.000466484536787,0.9997147534890483,1.0004617870669035
kagura,cmd:1+2+3,8,0.0009273390076196542,0.9997865518104748,1.0003303686604181,0.9996883383664529,1.0005969703472015
yugi-mutou,jump,4,0.0009270134408475572,0.9995059943649716,1.0003645807483963,0.9995669921941809,1.0000622605365383
lenalee-lee,kickleft,6,0.0009257771009965055,0.9996241824575133,1.0005642402723196,0.9998338183759031,1.000361536828677
goku-super-saiyan,jabright,6,0.000924026997513927,0.9997968989461451,1.0005595117517112,0.9996768477675388,1.0003645152458027
allen-walker,crouchBlock,8,0.0009211067201303491,0.9997318995375979,1.0005823316406497,0.9996612249205193,1.0002874021776231
kagura,kickleft,7,0.0009204949193217793,0.999468109683126,1.000452697851085,0.9996113953975522,1.000382568324933
majin-buu,chargeKi,10,0.0009186544602372004,0.99958383534155,1.0003604216968138,0.9994975101982128,1.000018652808424
toshiro-hitsugaya,cmd:2+3,6,0.0009167940711716227,0.9997941263771963,1.0003511496399147,0.9998160874401396,1.000565644431257
raoh,sprint,10,0.0009163747729781235,0.9996703374134319,1.0002732223385409,0.9998326259653169,1.00058671218641
dr-mashirito,walkForward,4,0.0009142354347991821,0.9993921188154683,1.0000873913475696,0.9996936457497325,1.000087200341885
kagura,cmd:2+4,9,0.0009134364478107226,0.9998849070443315,1.0002251758450136,0.9996634880059425,1.0006882606027971
goku-super-saiyan,backflip,8,0.0009105014708333803,0.9997771611697385,1.0006036538427447,0.9996931523719114,1.000076968468584
frieza,jabright,7,0.0009088201111543404,0.9997459319932885,1.000613730322066,0.9997049102109116,1.00023519182087
gohan-super-saiyan-2,idle,4,0.0009077948873116304,0.9995172376173932,1.0003547043453909,0.9998021276594609,1.0004250325047048
nami,crouchBlock,8,0.0009070139913816,0.9995953181205426,1.0002117299407125,0.9997901335554585,1.0005023321119242
vegeta,cmd:2+4,11,0.0009068188906034003,0.9996652347272986,1.000473121469597,0.9996085174265392,1.0004336974210064
heihachi-edajima,cmd:3+4,7,0.000906380552703645,0.9998230646448522,1.0005085661080075,0.9996021855553039,1.0003852578149335
pegasus-seiya,cmd:1+2,6,0.0009041780947549594,0.9997150422411583,1.0000845301119554,0.9993807796640868,1.000318567886235
eve,jabright,8,0.0009040169161018685,0.9996230356341633,1.0004700273628282,0.9995660104467263,1.0003441413580612
jotaro-kujo,chargeKi,11,0.0009038319008878304,0.9995961767475972,1.0004713325447707,0.9995693809731606,1.000432499356117
kakashi-hatake,knockdown,4,0.0009027825628571406,0.9995438648504189,1.0002642380256137,0.999553352586724,1.0002859660772743
toshiro-hitsugaya,walkForward,8,0.0009024435071918191,0.9994335735825549,1.0002377696680005,0.9996639829102533,1.0000264839971311
gohan-super-saiyan-2,kickleft,5,0.000901994578894727,0.9997640010481263,1.0002696636119928,0.999367669033098,1.0001073744156068
frieza,kickright,7,0.0009015348149149505,0.9995273019266894,1.0003670690446378,0.9995711632583957,1.0002453698478335
roronoa-zoro,jableft,5,0.000901350412061408,0.9995967765005024,1.0001223053240178,0.9995018730874362,1.000210248619687
lenalee-lee,walkForward,8,0.0009009229282678222,0.9996965662859779,1.0003119666544835,0.9994110437262157,1.000250487289374
bobobo-bo-bo-bobo,jump,4,0.000900842848458927,0.9992576993516518,1.0002366795979427,0.9998414577998893,1.000035956662948
goku,knockdown,4,0.0009004501974612111,0.9993103190871022,1.0002732450419902,0.9999099751631274,1.0002107692845634
dio,cmd:3+4,5,0.0009003039173819394,0.9993424927603237,1.0003989420236,0.9998565002567875,1.0002427966777057
gohan-super-saiyan,kickleft,6,0.0008990605245494665,0.9998495106047001,1.0002327182970123,0.9993336577724629,1.0003859865300573
cygnus-hyoga,crouchBlock,8,0.0008985532651649697,0.9996912329288443,1.0003999332365678,0.9995013799714029,1.0001902914292444
cygnus-hyoga,jabright,8,0.0008985532651649697,0.9996912329288443,1.0003999332365678,0.9995013799714029,1.0001902914292444
cygnus-hyoga,sidestepLeft,8,0.0008985532651649697,0.9996912329288443,1.0003999332365678,0.9995013799714029,1.0001902914292444
yoh-asakura,getupStand,7,0.0008983297619213904,0.9998708929873715,1.0004994468493227,0.9998111863199143,1.0003988829125987
ichigo-kurosaki,cmd:1+4,8,0.0008973179787870045,0.9995852210028553,1.0001674541226846,0.9995843682218014,1.0004825389816423
ichigo-kurosaki,cmd:2+4,8,0.0008973179787870045,0.9995852210028553,1.0001674541226846,0.9995843682218014,1.0004825389816423
momotaro-tsurugi,cmd:1+3,7,0.0008949561566344855,0.9997424792351962,1.0005642234255683,0.9997726570862498,1.0003307327310662
yugi-mutou,cmd:1+3,5,0.0008948524073596476,0.9995751852979998,1.0002504361310331,0.9995299622946405,1.000284675464584
sanji-vinsmoke,sprint,10,0.000893734147703551,0.9997216797366539,1.0004510152309813,0.9998287522621929,1.0004427189167222
frieza,crouchBlock,8,0.0008932229681182235,0.9997243430440773,1.0003270004652818,0.9995492824492539,1.0005662225028364
train-heartnet,jabright,6,0.000892241719428144,0.9995296522607366,1.0004249816235253,0.9998773456469244,1.0004218939801648
roronoa-zoro,crouchBlock,8,0.0008918470219293484,0.9995060711702021,1.0003344164031776,0.9997596798578559,1.0003979181921314
train-heartnet,cmd:1+3,9,0.0008912536958560757,0.9995448504378539,1.0003328711461645,0.999671395575682,1.00043610413371
heihachi-edajima,crouchBlock,8,0.0008900252064150127,0.9997547995090116,1.000700299914859,0.9998384281238051,1.000189725291556
sakura-haruno,cmd:2+3,10,0.0008899326296758492,0.9994761481362945,1.0003547153635193,0.9996339192340297,1.0002445900114598
goku,walkForward,4,0.000888132391892893,0.9992436334927456,1.0001056999153708,0.9999272436814102,1.0001317658846385
nami,getupStand,8,0.0008878718920803941,0.9998736271479913,1.0000743932270957,0.9996991763420636,1.0007614990400717
taikoubou,walkForward,8,0.0008871859280368266,0.999704614677099,1.0003965091041638,0.9996747580059442,1.000490676823873
toshiro-hitsugaya,backflip,8,0.0008862154564124314,0.9998662399841234,1.0004694831022134,0.9997969505202943,1.000416732354199
hiei,cmd:1+4,6,0.0008856529051860518,0.9996930565396828,1.0002272758608304,0.9996691977319703,1.0005787094448688
hiei,jabright,6,0.0008856529051860518,0.9996930565396828,1.0002272758608304,0.9996691977319703,1.0005787094448688
seto-kaiba,backflip,8,0.0008846874820604977,0.9998372280421233,1.0006515328347934,0.9997668453527329,1.000060439901687
seto-kaiba,jump,8,0.0008846874820604977,0.9998372280421233,1.0006515328347934,0.9997668453527329,1.000060439901687
nico-robin,cmd:3+4,11,0.0008835168724385944,0.9995335383556634,1.0003488677175851,0.999582944771898,1.000032068344055
monkey-d-luffy-2nd-gear,walkForward,8,0.0008834417912341186,0.9994094673363952,1.0002758732155632,0.9997575672833828,1.0002929091276294
kinnikuman,sprint,10,0.0008831333335893587,0.9997381032669148,1.0001965332756215,0.9993787633994958,1.0003431176227453
fuusuke,kickright,9,0.0008821261529805557,0.9996405583872399,1.0002608362359968,0.9994773154597796,1.0002929652108683
pegasus-seiya,chargeKi,7,0.000881042654879316,0.9999414070722924,1.0003494812665361,0.9994684386116568,1.0003669504697008
gotenks,cmd:1+4,6,0.0008801399435200974,0.9996778605998511,1.0003453998955176,0.9994652599519975,1.0003394879638963
vegeta-super-saiyan,jableft,4,0.0008795225108024773,0.999800845075624,1.0004145231914656,0.9997801298767262,1.0004649993193369
raoh,cmd:1+3,7,0.0008785046348258607,0.9998165084614847,1.0004267926004762,0.999690793629684,1.0004517120343497
yusuke-urameshi,cmd:2+3,8,0.0008775154940291463,0.9995087984689882,1.0003334518520546,0.9998297762436208,1.0003863139630174
roronoa-zoro,cmd:2+3,9,0.0008772053589092277,0.999640098220584,1.0004314890769959,0.999633571075078,1.0004457162819134
taikoubou,chargeKi,7,0.0008759754363605321,0.99952931505056,1.00018040964774,0.9996518565690211,1.0004052904869205
ryotsu-kankichi,cmd:2+4,3,0.0008758736883436313,0.9994867671450205,1.0003366527465465,0.9998379775652065,1.0003626408333641
rukia-kuchiki,walkForward,8,0.00087584644899108,0.9996511469891874,1.0004643491823504,0.9996089686530096,1.0004114972666407
sakura-haruno,getupStand,9,0.0008756537219029026,0.9998506490564899,1.0001709140144863,0.9992952602925834,1.0003345272662838
kenshin-himura,crouchBlock,8,0.0008755400023507942,0.9998757821442329,1.0004436482857524,0.9998889123285619,1.0004318917165984
seto-kaiba,chargeKi,6,0.0008746484189250392,0.9996480301938232,1.0004485011192283,0.9998348767243518,1.0004261472996967
seto-kaiba,kickleft,6,0.0008746484189250392,0.9996480301938232,1.0004485011192283,0.9998348767243518,1.0004261472996967
roronoa-zoro,cmd:3+4,12,0.0008741780444896374,0.9997371219485723,1.0003633133659107,0.9995395841621463,1.000510864678579
raoh,walkForward,8,0.000872184253500663,0.9996819214287267,1.0004427597734598,0.9996070057789725,1.000429424480041
ryotsu-kankichi,walkForward,8,0.0008713544977776433,0.9996584896837615,1.0001875409893732,0.9996691800149884,1.0005298441815391
ryotsu-kankichi,jabright,5,0.0008707683961723944,0.9996245778225381,1.0003155133177168,0.9995046537812895,1.0003844569113445
riven,chargeKi,4,0.000870201994376596,0.9995340456378446,1.000171599180585,0.9996704793272816,1.0004042476322212
frieza,backflip,8,0.0008700381246919964,0.99954289758092,1.0003586865630159,0.999587064294388,1.0004086539786756
goku,crouchBlock,8,0.0008688752808637679,0.9995624292334213,1.0002264060326516,0.9995686954857149,1.0003573120597513
