character,name,frame,path,reasons,keys
don-patch-poppa-rocks,don-patch-poppa-rocks,92,/characters/don-patch-poppa-rocks/frames/frame-092.png,touches-edge,crouchBlock|jabright
don-patch-poppa-rocks,don-patch-poppa-rocks,93,/characters/don-patch-poppa-rocks/frames/frame-093.png,touches-edge,crouchBlock|jabright
don-patch-poppa-rocks,don-patch-poppa-rocks,94,/characters/don-patch-poppa-rocks/frames/frame-094.png,touches-edge,jabright
don-patch-poppa-rocks,don-patch-poppa-rocks,95,/characters/don-patch-poppa-rocks/frames/frame-095.png,touches-edge,crouchBlock
don-patch-poppa-rocks,don-patch-poppa-rocks,96,/characters/don-patch-poppa-rocks/frames/frame-096.png,touches-edge,crouchBlock
don-patch-poppa-rocks,don-patch-poppa-rocks,97,/characters/don-patch-poppa-rocks/frames/frame-097.png,touches-edge,crouchBlock
don-patch-poppa-rocks,don-patch-poppa-rocks,98,/characters/don-patch-poppa-rocks/frames/frame-098.png,touches-edge,crouchBlock
don-patch-poppa-rocks,don-patch-poppa-rocks,117,/characters/don-patch-poppa-rocks/frames/frame-117.png,touches-edge,cmd:1+2
don-patch-poppa-rocks,don-patch-poppa-rocks,118,/characters/don-patch-poppa-rocks/frames/frame-118.png,touches-edge,cmd:1+2
don-patch-poppa-rocks,don-patch-poppa-rocks,119,/characters/don-patch-poppa-rocks/frames/frame-119.png,touches-edge,cmd:1+2
don-patch-poppa-rocks,don-patch-poppa-rocks,120,/characters/don-patch-poppa-rocks/frames/frame-120.png,touches-edge,cmd:1+2
don-patch-poppa-rocks,don-patch-poppa-rocks,121,/characters/don-patch-poppa-rocks/frames/frame-121.png,touches-edge,cmd:1+2
don-patch-poppa-rocks,don-patch-poppa-rocks,122,/characters/don-patch-poppa-rocks/frames/frame-122.png,touches-edge,cmd:1+2
don-patch-poppa-rocks,don-patch-poppa-rocks,123,/characters/don-patch-poppa-rocks/frames/frame-123.png,touches-edge,cmd:1+2
don-patch-poppa-rocks,don-patch-poppa-rocks,124,/characters/don-patch-poppa-rocks/frames/frame-124.png,touches-edge,cmd:1+2|kickleft
don-patch-poppa-rocks,don-patch-poppa-rocks,125,/characters/don-patch-poppa-rocks/frames/frame-125.png,touches-edge,cmd:1+2
don-patch-poppa-rocks,don-patch-poppa-rocks,134,/characters/don-patch-poppa-rocks/frames/frame-134.png,touches-edge,cmd:3+4
don-patch-poppa-rocks,don-patch-poppa-rocks,135,/characters/don-patch-poppa-rocks/frames/frame-135.png,touches-edge,cmd:3+4
don-patch-poppa-rocks,don-patch-poppa-rocks,141,/characters/don-patch-poppa-rocks/frames/frame-141.png,touches-edge,cmd:3+4
don-patch-poppa-rocks,don-patch-poppa-rocks,161,/characters/don-patch-poppa-rocks/frames/frame-161.png,touches-edge,sidestepLeft|sidestepRight
don-patch-poppa-rocks,don-patch-poppa-rocks,192,/characters/don-patch-poppa-rocks/frames/frame-192.png,touches-edge,kickright
don-patch-poppa-rocks,don-patch-poppa-rocks,193,/characters/don-patch-poppa-rocks/frames/frame-193.png,touches-edge,kickright
don-patch-poppa-rocks,don-patch-poppa-rocks,197,/characters/don-patch-poppa-rocks/frames/frame-197.png,touches-edge,kickright
don-patch-poppa-rocks,don-patch-poppa-rocks,198,/characters/don-patch-poppa-rocks/frames/frame-198.png,touches-edge,kickright
don-patch-poppa-rocks,don-patch-poppa-rocks,199,/characters/don-patch-poppa-rocks/frames/frame-199.png,touches-edge,kickright
don-patch-poppa-rocks,don-patch-poppa-rocks,200,/characters/don-patch-poppa-rocks/frames/frame-200.png,touches-edge,kickright|win
dr-mashirito,dr-mashirito,41,/characters/dr-mashirito/frames/frame-041.png,touches-edge,backflip
dr-mashirito,dr-mashirito,136,/characters/dr-mashirito/frames/frame-136.png,touches-edge,cmd:1+2
dr-mashirito,dr-mashirito,137,/characters/dr-mashirito/frames/frame-137.png,touches-edge,cmd:1+2
dr-mashirito,dr-mashirito,145,/characters/dr-mashirito/frames/frame-145.png,touches-edge,cmd:1+2
dr-mashirito,dr-mashirito,169,/characters/dr-mashirito/frames/frame-169.png,touches-edge,cmd:qcf+4
dr-mashirito,dr-mashirito,224,/characters/dr-mashirito/frames/frame-224.png,touches-edge,cmd:f+1
dr-mashirito,dr-mashirito,225,/characters/dr-mashirito/frames/frame-225.png,touches-edge,cmd:f+1
eve,eve,200,/characters/eve/frames/frame-200.png,touches-edge,cmd:qcf+4
franky,franky,34,/characters/franky/frames/frame-034.png,touches-edge,sprint
franky,franky,35,/characters/franky/frames/frame-035.png,touches-edge,sprint
franky,franky,36,/characters/franky/frames/frame-036.png,touches-edge,sprint
franky,franky,100,/characters/franky/frames/frame-100.png,touches-edge|4-components,cmd:1+2|cmd:1+4
franky,franky,101,/characters/franky/frames/frame-101.png,touches-edge,cmd:1+2|cmd:1+4
franky,franky,102,/characters/franky/frames/frame-102.png,touches-edge|3-components,cmd:1+2|cmd:1+4
franky,franky,103,/characters/franky/frames/frame-103.png,touches-edge,cmd:1+2|cmd:1+4
franky,franky,108,/characters/franky/frames/frame-108.png,touches-edge,jableft
franky,franky,123,/characters/franky/frames/frame-123.png,touches-edge,cmd:2+3
franky,franky,128,/characters/franky/frames/frame-128.png,touches-edge,cmd:2+3
franky,franky,233,/characters/franky/frames/frame-233.png,touches-edge,cmd:f+1
frieza,frieza,0,/characters/frieza/frames/frame-000.png,touches-edge,idle
frieza,frieza,1,/characters/frieza/frames/frame-001.png,touches-edge,idle
frieza,frieza,2,/characters/frieza/frames/frame-002.png,touches-edge,idle
frieza,frieza,3,/characters/frieza/frames/frame-003.png,touches-edge,idle
frieza,frieza,6,/characters/frieza/frames/frame-006.png,touches-edge,walkForward
frieza,frieza,7,/characters/frieza/frames/frame-007.png,touches-edge,walkForward
frieza,frieza,8,/characters/frieza/frames/frame-008.png,touches-edge,walkForward
frieza,frieza,9,/characters/frieza/frames/frame-009.png,touches-edge,walkForward
frieza,frieza,12,/characters/frieza/frames/frame-012.png,touches-edge,walkBack
frieza,frieza,13,/characters/frieza/frames/frame-013.png,touches-edge,block
frieza,frieza,15,/characters/frieza/frames/frame-015.png,touches-edge,jump
frieza,frieza,16,/characters/frieza/frames/frame-016.png,touches-edge,jump
frieza,frieza,21,/characters/frieza/frames/frame-021.png,touches-edge,crouch
frieza,frieza,23,/characters/frieza/frames/frame-023.png,touches-edge,hitLight
frieza,frieza,27,/characters/frieza/frames/frame-027.png,touches-edge,juggle
frieza,frieza,28,/characters/frieza/frames/frame-028.png,touches-edge,lose
frieza,frieza,29,/characters/frieza/frames/frame-029.png,touches-edge,getupStand|knockdown
frieza,frieza,31,/characters/frieza/frames/frame-031.png,touches-edge,getupStand|knockdown|sprint
frieza,frieza,37,/characters/frieza/frames/frame-037.png,touches-edge,sprint
frieza,frieza,38,/characters/frieza/frames/frame-038.png,touches-edge,sprint
frieza,frieza,39,/characters/frieza/frames/frame-039.png,touches-edge,sprint
frieza,frieza,40,/characters/frieza/frames/frame-040.png,touches-edge,backflip
frieza,frieza,41,/characters/frieza/frames/frame-041.png,touches-edge,backflip|getupStand
frieza,frieza,42,/characters/frieza/frames/frame-042.png,touches-edge,backflip|getupStand
frieza,frieza,43,/characters/frieza/frames/frame-043.png,touches-edge,backflip|getupStand
frieza,frieza,44,/characters/frieza/frames/frame-044.png,touches-edge,getupStand
frieza,frieza,45,/characters/frieza/frames/frame-045.png,touches-edge,backflip
frieza,frieza,46,/characters/frieza/frames/frame-046.png,touches-edge,backflip
frieza,frieza,47,/characters/frieza/frames/frame-047.png,touches-edge,backflip
frieza,frieza,48,/characters/frieza/frames/frame-048.png,touches-edge,backflip
frieza,frieza,52,/characters/frieza/frames/frame-052.png,touches-edge,chargeKi
frieza,frieza,53,/characters/frieza/frames/frame-053.png,touches-edge,chargeKi
frieza,frieza,54,/characters/frieza/frames/frame-054.png,touches-edge,chargeKi
frieza,frieza,55,/characters/frieza/frames/frame-055.png,touches-edge,chargeKi
frieza,frieza,56,/characters/frieza/frames/frame-056.png,touches-edge,chargeKi
frieza,frieza,57,/characters/frieza/frames/frame-057.png,touches-edge,cmd:1+2
frieza,frieza,58,/characters/frieza/frames/frame-058.png,touches-edge,cmd:1+2
frieza,frieza,59,/characters/frieza/frames/frame-059.png,touches-edge,cmd:1+2
frieza,frieza,60,/characters/frieza/frames/frame-060.png,touches-edge,cmd:1+2
frieza,frieza,61,/characters/frieza/frames/frame-061.png,touches-edge,cmd:1+2
frieza,frieza,62,/characters/frieza/frames/frame-062.png,touches-edge,cmd:1+2
frieza,frieza,63,/characters/frieza/frames/frame-063.png,touches-edge,cmd:1+2
frieza,frieza,78,/characters/frieza/frames/frame-078.png,touches-edge,cmd:3+4|jableft
frieza,frieza,79,/characters/frieza/frames/frame-079.png,touches-edge,cmd:3+4|jableft
frieza,frieza,80,/characters/frieza/frames/frame-080.png,touches-edge,cmd:3+4|jableft
frieza,frieza,81,/characters/frieza/frames/frame-081.png,touches-edge,cmd:3+4|jableft
frieza,frieza,82,/characters/frieza/frames/frame-082.png,touches-edge,cmd:3+4|jableft
frieza,frieza,83,/characters/frieza/frames/frame-083.png,touches-edge,cmd:3+4|jableft
frieza,frieza,84,/characters/frieza/frames/frame-084.png,touches-edge,jableft
frieza,frieza,90,/characters/frieza/frames/frame-090.png,touches-edge,crouchBlock
frieza,frieza,91,/characters/frieza/frames/frame-091.png,touches-edge,crouchBlock
frieza,frieza,92,/characters/frieza/frames/frame-092.png,touches-edge,crouchBlock
frieza,frieza,93,/characters/frieza/frames/frame-093.png,touches-edge,crouchBlock
frieza,frieza,95,/characters/frieza/frames/frame-095.png,touches-edge,crouchBlock
frieza,frieza,96,/characters/frieza/frames/frame-096.png,touches-edge,crouchBlock
frieza,frieza,97,/characters/frieza/frames/frame-097.png,touches-edge,crouchBlock
frieza,frieza,98,/characters/frieza/frames/frame-098.png,touches-edge,crouchBlock
frieza,frieza,106,/characters/frieza/frames/frame-106.png,touches-edge,jabright
frieza,frieza,107,/characters/frieza/frames/frame-107.png,touches-edge,jabright
frieza,frieza,108,/characters/frieza/frames/frame-108.png,touches-edge,jabright
frieza,frieza,109,/characters/frieza/frames/frame-109.png,touches-edge,jabright
frieza,frieza,110,/characters/frieza/frames/frame-110.png,touches-edge,jabright
frieza,frieza,111,/characters/frieza/frames/frame-111.png,touches-edge,jabright
frieza,frieza,112,/characters/frieza/frames/frame-112.png,touches-edge,jabright
frieza,frieza,131,/characters/frieza/frames/frame-131.png,touches-edge,kickright
frieza,frieza,132,/characters/frieza/frames/frame-132.png,touches-edge,kickright
frieza,frieza,133,/characters/frieza/frames/frame-133.png,touches-edge,kickright
frieza,frieza,134,/characters/frieza/frames/frame-134.png,touches-edge,kickright
frieza,frieza,135,/characters/frieza/frames/frame-135.png,touches-edge,kickright
frieza,frieza,136,/characters/frieza/frames/frame-136.png,touches-edge,kickright
frieza,frieza,137,/characters/frieza/frames/frame-137.png,touches-edge,kickright|win
frieza,frieza,156,/characters/frieza/frames/frame-156.png,touches-edge,cmd:2+3
frieza,frieza,157,/characters/frieza/frames/frame-157.png,touches-edge,cmd:2+3
frieza,frieza,158,/characters/frieza/frames/frame-158.png,touches-edge,cmd:2+3
frieza,frieza,159,/characters/frieza/frames/frame-159.png,touches-edge,cmd:2+3
frieza,frieza,160,/characters/frieza/frames/frame-160.png,touches-edge,cmd:2+3
frieza,frieza,161,/characters/frieza/frames/frame-161.png,touches-edge,cmd:2+3
frieza,frieza,162,/characters/frieza/frames/frame-162.png,touches-edge,cmd:2+3
frieza,frieza,163,/characters/frieza/frames/frame-163.png,touches-edge,cmd:2+3
frieza,frieza,164,/characters/frieza/frames/frame-164.png,touches-edge,cmd:2+3
frieza,frieza,165,/characters/frieza/frames/frame-165.png,touches-edge,cmd:2+3
frieza,frieza,166,/characters/frieza/frames/frame-166.png,touches-edge,cmd:2+3
frieza,frieza,167,/characters/frieza/frames/frame-167.png,touches-edge,cmd:2+3
fuusuke,fuusuke,95,/characters/fuusuke/frames/frame-095.png,touches-edge,crouchBlock
fuusuke,fuusuke,96,/characters/fuusuke/frames/frame-096.png,touches-edge|3-components,crouchBlock
fuusuke,fuusuke,97,/characters/fuusuke/frames/frame-097.png,touches-edge|4-components,crouchBlock
fuusuke,fuusuke,98,/characters/fuusuke/frames/frame-098.png,touches-edge,crouchBlock
fuusuke,fuusuke,105,/characters/fuusuke/frames/frame-105.png,touches-edge,cmd:3+4
fuusuke,fuusuke,111,/characters/fuusuke/frames/frame-111.png,touches-edge|4-components,sidestepLeft|sidestepRight
fuusuke,fuusuke,112,/characters/fuusuke/frames/frame-112.png,touches-edge|3-components,sidestepLeft|sidestepRight
fuusuke,fuusuke,127,/characters/fuusuke/frames/frame-127.png,touches-edge,jableft
gintoki-sakata,gintoki-sakata,106,/characters/gintoki-sakata/frames/frame-106.png,touches-edge,jabright
gintoki-sakata,gintoki-sakata,136,/characters/gintoki-sakata/frames/frame-136.png,touches-edge,cmd:1+2
gohan-super-saiyan,gohan-super-saiyan,0,/characters/gohan-super-saiyan/frames/frame-000.png,touches-edge,idle
gohan-super-saiyan,gohan-super-saiyan,1,/characters/gohan-super-saiyan/frames/frame-001.png,touches-edge,idle
gohan-super-saiyan,gohan-super-saiyan,2,/characters/gohan-super-saiyan/frames/frame-002.png,touches-edge,idle
gohan-super-saiyan,gohan-super-saiyan,3,/characters/gohan-super-saiyan/frames/frame-003.png,touches-edge,idle
gohan-super-saiyan,gohan-super-saiyan,4,/characters/gohan-super-saiyan/frames/frame-004.png,touches-edge,walkForward
gohan-super-saiyan,gohan-super-saiyan,5,/characters/gohan-super-saiyan/frames/frame-005.png,touches-edge,walkForward
gohan-super-saiyan,gohan-super-saiyan,6,/characters/gohan-super-saiyan/frames/frame-006.png,touches-edge,walkForward
gohan-super-saiyan,gohan-super-saiyan,7,/characters/gohan-super-saiyan/frames/frame-007.png,touches-edge,walkForward
gohan-super-saiyan,gohan-super-saiyan,10,/characters/gohan-super-saiyan/frames/frame-010.png,touches-edge,walkBack
gohan-super-saiyan,gohan-super-saiyan,11,/characters/gohan-super-saiyan/frames/frame-011.png,touches-edge,block
gohan-super-saiyan,gohan-super-saiyan,13,/characters/gohan-super-saiyan/frames/frame-013.png,touches-edge,sidestepLeft|sidestepRight
gohan-super-saiyan,gohan-super-saiyan,16,/characters/gohan-super-saiyan/frames/frame-016.png,touches-edge,crouch
gohan-super-saiyan,gohan-super-saiyan,17,/characters/gohan-super-saiyan/frames/frame-017.png,touches-edge,jump
gohan-super-saiyan,gohan-super-saiyan,18,/characters/gohan-super-saiyan/frames/frame-018.png,touches-edge,hitLight
gohan-super-saiyan,gohan-super-saiyan,21,/characters/gohan-super-saiyan/frames/frame-021.png,touches-edge,juggle
gohan-super-saiyan,gohan-super-saiyan,22,/characters/gohan-super-saiyan/frames/frame-022.png,touches-edge,juggle
gohan-super-saiyan,gohan-super-saiyan,23,/characters/gohan-super-saiyan/frames/frame-023.png,touches-edge,lose
gohan-super-saiyan,gohan-super-saiyan,28,/characters/gohan-super-saiyan/frames/frame-028.png,touches-edge,getupStand|knockdown
gohan-super-saiyan,gohan-super-saiyan,29,/characters/gohan-super-saiyan/frames/frame-029.png,touches-edge,getupStand|knockdown
gohan-super-saiyan,gohan-super-saiyan,30,/characters/gohan-super-saiyan/frames/frame-030.png,touches-edge,getupStand|knockdown|sprint
gohan-super-saiyan,gohan-super-saiyan,31,/characters/gohan-super-saiyan/frames/frame-031.png,touches-edge,getupStand|knockdown|sprint
gohan-super-saiyan,gohan-super-saiyan,32,/characters/gohan-super-saiyan/frames/frame-032.png,touches-edge,sprint
gohan-super-saiyan,gohan-super-saiyan,33,/characters/gohan-super-saiyan/frames/frame-033.png,touches-edge,sprint
gohan-super-saiyan,gohan-super-saiyan,34,/characters/gohan-super-saiyan/frames/frame-034.png,touches-edge,sprint
gohan-super-saiyan,gohan-super-saiyan,35,/characters/gohan-super-saiyan/frames/frame-035.png,touches-edge,sprint
gohan-super-saiyan,gohan-super-saiyan,36,/characters/gohan-super-saiyan/frames/frame-036.png,touches-edge,sprint
gohan-super-saiyan,gohan-super-saiyan,37,/characters/gohan-super-saiyan/frames/frame-037.png,touches-edge,sprint
gohan-super-saiyan,gohan-super-saiyan,38,/characters/gohan-super-saiyan/frames/frame-038.png,touches-edge,sprint
gohan-super-saiyan,gohan-super-saiyan,39,/characters/gohan-super-saiyan/frames/frame-039.png,touches-edge,sprint
gohan-super-saiyan,gohan-super-saiyan,40,/characters/gohan-super-saiyan/frames/frame-040.png,touches-edge,backflip
gohan-super-saiyan,gohan-super-saiyan,41,/characters/gohan-super-saiyan/frames/frame-041.png,touches-edge,backflip
gohan-super-saiyan,gohan-super-saiyan,42,/characters/gohan-super-saiyan/frames/frame-042.png,touches-edge,backflip
gohan-super-saiyan,gohan-super-saiyan,43,/characters/gohan-super-saiyan/frames/frame-043.png,touches-edge,backflip
gohan-super-saiyan,gohan-super-saiyan,45,/characters/gohan-super-saiyan/frames/frame-045.png,touches-edge,backflip
gohan-super-saiyan,gohan-super-saiyan,46,/characters/gohan-super-saiyan/frames/frame-046.png,touches-edge,backflip|getupStand
gohan-super-saiyan,gohan-super-saiyan,47,/characters/gohan-super-saiyan/frames/frame-047.png,touches-edge,backflip|getupStand
gohan-super-saiyan,gohan-super-saiyan,48,/characters/gohan-super-saiyan/frames/frame-048.png,touches-edge,backflip|getupStand
gohan-super-saiyan,gohan-super-saiyan,49,/characters/gohan-super-saiyan/frames/frame-049.png,touches-edge,getupStand
gohan-super-saiyan,gohan-super-saiyan,79,/characters/gohan-super-saiyan/frames/frame-079.png,touches-edge,cmd:1+2|jabright
gohan-super-saiyan,gohan-super-saiyan,80,/characters/gohan-super-saiyan/frames/frame-080.png,touches-edge,cmd:1+2|jabright
gohan-super-saiyan,gohan-super-saiyan,81,/characters/gohan-super-saiyan/frames/frame-081.png,touches-edge,cmd:1+2|jabright
gohan-super-saiyan,gohan-super-saiyan,82,/characters/gohan-super-saiyan/frames/frame-082.png,touches-edge,cmd:1+2|jabright
gohan-super-saiyan,gohan-super-saiyan,83,/characters/gohan-super-saiyan/frames/frame-083.png,touches-edge,cmd:1+2|jabright
gohan-super-saiyan,gohan-super-saiyan,84,/characters/gohan-super-saiyan/frames/frame-084.png,touches-edge,cmd:1+2|jableft
gohan-super-saiyan,gohan-super-saiyan,85,/characters/gohan-super-saiyan/frames/frame-085.png,touches-edge,cmd:1+2|jableft
gohan-super-saiyan,gohan-super-saiyan,86,/characters/gohan-super-saiyan/frames/frame-086.png,touches-edge,cmd:1+2|jableft
gohan-super-saiyan,gohan-super-saiyan,90,/characters/gohan-super-saiyan/frames/frame-090.png,touches-edge,crouchBlock
gohan-super-saiyan,gohan-super-saiyan,91,/characters/gohan-super-saiyan/frames/frame-091.png,touches-edge,crouchBlock
gohan-super-saiyan,gohan-super-saiyan,92,/characters/gohan-super-saiyan/frames/frame-092.png,touches-edge,chargeKi|crouchBlock
gohan-super-saiyan,gohan-super-saiyan,93,/characters/gohan-super-saiyan/frames/frame-093.png,touches-edge,chargeKi|crouchBlock
gohan-super-saiyan,gohan-super-saiyan,98,/characters/gohan-super-saiyan/frames/frame-098.png,touches-edge,crouchBlock
gohan-super-saiyan,gohan-super-saiyan,112,/characters/gohan-super-saiyan/frames/frame-112.png,touches-edge,cmd:3+4
gohan-super-saiyan,gohan-super-saiyan,113,/characters/gohan-super-saiyan/frames/frame-113.png,touches-edge,cmd:3+4
gohan-super-saiyan,gohan-super-saiyan,114,/characters/gohan-super-saiyan/frames/frame-114.png,touches-edge,cmd:3+4
gohan-super-saiyan,gohan-super-saiyan,115,/characters/gohan-super-saiyan/frames/frame-115.png,touches-edge,cmd:3+4
gohan-super-saiyan,gohan-super-saiyan,116,/characters/gohan-super-saiyan/frames/frame-116.png,touches-edge,cmd:3+4
gohan-super-saiyan,gohan-super-saiyan,117,/characters/gohan-super-saiyan/frames/frame-117.png,touches-edge,cmd:3+4
gohan-super-saiyan,gohan-super-saiyan,118,/characters/gohan-super-saiyan/frames/frame-118.png,touches-edge,cmd:3+4
gohan-super-saiyan,gohan-super-saiyan,119,/characters/gohan-super-saiyan/frames/frame-119.png,touches-edge,cmd:3+4
gohan-super-saiyan,gohan-super-saiyan,125,/characters/gohan-super-saiyan/frames/frame-125.png,touches-edge,kickleft
gohan-super-saiyan,gohan-super-saiyan,126,/characters/gohan-super-saiyan/frames/frame-126.png,touches-edge,kickleft
gohan-super-saiyan,gohan-super-saiyan,127,/characters/gohan-super-saiyan/frames/frame-127.png,touches-edge,kickleft
gohan-super-saiyan,gohan-super-saiyan,128,/characters/gohan-super-saiyan/frames/frame-128.png,touches-edge,kickleft
gohan-super-saiyan,gohan-super-saiyan,129,/characters/gohan-super-saiyan/frames/frame-129.png,touches-edge,kickleft
gohan-super-saiyan,gohan-super-saiyan,130,/characters/gohan-super-saiyan/frames/frame-130.png,touches-edge,kickleft|win
