id,displayName,key,frame,scale,renderWidth,renderHeight,idleWidth,idleHeight,widthRatio,heightRatio
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:1+2,129,1,2.07927,2.0792900000000003,1.50229,2.0793000000000004,1.3840669910603147,0.9999951906891742
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:1+2,130,1,1.50231,2.07929,1.50229,2.0793000000000004,1.0000133130088067,0.999995190689174
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:1+2,131,1,4.39794,2.0793000000000004,1.50229,2.0793000000000004,2.927490697535097,1
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:1+2,132,1,3.8473,2.0793,1.50229,2.0793000000000004,2.5609569390730154,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:1+2,133,1,1.9752899999999998,2.0793000000000004,1.50229,2.0793000000000004,1.3148526582750333,1
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:1+2,134,1,2.07931,2.0792899999999994,1.50229,2.0793000000000004,1.3840936170779279,0.9999951906891738
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:3+4,123,1,1.5023099999999998,2.0793,1.50229,2.0793000000000004,1.0000133130088065,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:3+4,124,1,2.26842,2.07931,1.50229,2.0793000000000004,1.5099747718483116,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:3+4,125,1,3.04688,2.0792900000000003,1.50229,2.0793000000000004,2.0281570136258646,0.9999951906891742
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:3+4,126,1,3.04686,2.07929,1.50229,2.0793000000000004,2.028143700617058,0.999995190689174
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:3+4,127,1,2.26842,2.07931,1.50229,2.0793000000000004,1.5099747718483116,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:O+2,161,1,1.50231,2.07929,1.50229,2.0793000000000004,1.0000133130088067,0.999995190689174
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:O+2,162,1,1.5023,2.07929,1.50229,2.0793000000000004,1.0000066565044032,0.999995190689174
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:O+2,163,1,1.50231,2.07931,1.50229,2.0793000000000004,1.0000133130088067,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:O+2,164,1,1.5023,2.07929,1.50229,2.0793000000000004,1.0000066565044032,0.999995190689174
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:O+2,165,1,1.50231,2.07929,1.50229,2.0793000000000004,1.0000133130088067,0.999995190689174
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:O+2,166,1,1.50231,2.07929,1.50229,2.0793000000000004,1.0000133130088067,0.999995190689174
